[TABLES]
## GNOMAD.V2_1_1_EXOMES__CHR22
nonpar: BOOLEAN | Alternate allele frequency in samples of Latino ancestry in the non_topmed subset
non_neuro_AN_nfe_onf: NUMBER | Alternate allele count for samples of Latino ancestry | eg=[1720, 1722]
non_neuro_AN_nfe_female: NUMBER | Alternate allele frequency in female samples in the non_neuro subset | eg=[5974, 5976]
non_neuro_AN_amr: NUMBER | Alternate allele frequency in samples of Other Non-Finnish European ancestry | eg=[554, 552]
AN: NUMBER | Total number of alternate alleles observed at variant locus | eg=[31372, 31374]
non_topmed_AN_nfe_est: NUMBER | Alternate allele count for samples of East Asian ancestry | eg=[4550, 4558]
non_topmed_AN: NUMBER | Count of homozygous individuals in female samples of Non-Finnish European ancestry in the non_neuro subset | eg=[26566, 26574]
controls_AN_male: NUMBER | Alternate allele frequency in samples of African-American/African ancestry in the controls subset | eg=[5856, 5860]
non_neuro_AN_eas: NUMBER | Count of homozygous individuals in female samples of Other ancestry | eg=[1560]
non_topmed_AN_afr: NUMBER | Alternate allele frequency in female samples of Latino ancestry in the non_neuro subset | eg=[8542, 8546]
controls_AN_amr: NUMBER | Alternate allele count for female samples of Other ancestry | eg=[246]
controls_AN: NUMBER | Count of homozygous individuals in female samples of Latino ancestry in the non_neuro subset | eg=[10854, 10864]
AN_male: NUMBER | Count of homozygous individuals in samples of North-Western European ancestry in the controls subset | eg=[17464, 17480]
AN_eas: NUMBER | Alternate allele count for female samples in the non_neuro subset | eg=[1560]
non_topmed_AN_fin_female: NUMBER | Count of homozygous individuals in female samples of Other ancestry in the controls subset | eg=[1844, 1842]
non_neuro_AN_nfe_nwe: NUMBER | Alternate allele frequency in female samples of East Asian ancestry | eg=[7702, 7694]
AN_afr: NUMBER | Alternate allele count for female samples of African-American/African ancestry in the non_neuro subset | eg=[8704, 8708]
controls_AN_asj_male: NUMBER | Count of homozygous individuals in male samples of Latino ancestry in the non_neuro subset | eg=[14]
non_topmed_AN_fin: NUMBER | Alternate allele count for male samples of Latino ancestry in the non_neuro subset | eg=[3472, 3476]
transmitted_singleton: BOOLEAN | Alternate allele count for female samples of Ashkenazi Jewish ancestry in the non_neuro subset
call: VARIANT | Allele type (snv, ins, del, or mixed) | eg=[[]]
non_topmed_AN_nfe: NUMBER | Count of homozygous individuals in male samples in the controls subset | eg=[11072, 11078]
non_neuro_AN_fin: NUMBER | Count of homozygous individuals in male samples of Finnish ancestry in the controls subset | eg=[1164, 1158]
MQRankSum: FLOAT | Count of DP values falling above highest histogram bin edge | eg=[0.9, -0.811]
reference_name: TEXT | Reference name. | eg=["18"]
AN_amr_female: NUMBER | Alternate allele count for samples of Southern European ancestry in the controls subset | eg=[414, 412]
non_neuro_AN: NUMBER | Alternate allele frequency in male samples in the controls subset | eg=[21240, 21242]
controls_AN_female: NUMBER | Count of homozygous individuals in samples of Ashkenazi Jewish ancestry in the controls subset | eg=[4998, 5004]
non_topmed_AN_amr_female: NUMBER | Count of homozygous individuals in female samples of African-American/African ancestry in the non_neuro subset | eg=[394, 392]
AN_asj: NUMBER | Alternate allele frequency in samples of Non-Finnish European ancestry in the controls subset | eg=[290]
non_neuro_AN_male: NUMBER | Alternate allele count for samples of Non-Finnish European ancestry in the controls subset | eg=[11662, 11660]
non_topmed_AN_eas_male: NUMBER | Alternate allele frequency in samples of Latino ancestry | eg=[1002]
AN_oth_male: NUMBER | Alternate allele frequency in samples of Southern European ancestry in the controls subset | eg=[526]
segdup: BOOLEAN | Alternate allele frequency in samples of Latino ancestry in the non_topmed subset
AN_nfe_onf: NUMBER | Count of homozygous individuals in female samples of Other ancestry in the non_topmed subset | eg=[2136, 2138]
FS: FLOAT | Histogram for GQ in heterozygous individuals; bin edges are: 0|5|10|15|20|25|30|35|40|45|50|55|60|65|70|75|80|85|90|95|100 | eg=[2.727, 0.0]
non_neuro_AN_afr: NUMBER | Count of homozygous individuals in female samples in the non_neuro subset | eg=[3382, 3380]
non_neuro_AN_afr_female: NUMBER | Alternate allele frequency in female samples of African-American/African ancestry in the non_neuro subset | eg=[1776, 1772]
AN_asj_male: NUMBER | Alternate allele count for male samples of Finnish ancestry in the controls subset | eg=[210]
was_mixed: BOOLEAN | Count of homozygous individuals in female samples of Ashkenazi Jewish ancestry in the non_neuro subset
VQSR_POSITIVE_TRAIN_SITE: BOOLEAN | Alternate allele count for samples of Southern European ancestry
controls_AN_nfe_est: NUMBER | Count of homozygous individuals in samples of Non-Finnish European ancestry in the controls subset | eg=[4084, 4092]
AN_nfe_seu: NUMBER | Alternate allele frequency in male samples of African-American/African ancestry in the non_neuro subset | eg=[106]
non_neuro_AN_female: NUMBER | Alternate allele count for female samples of Other ancestry in the non_topmed subset | eg=[9578, 9582]
rf_positive_label: BOOLEAN | Count of homozygous individuals in samples, before removing low-confidence genotypes
AN_afr_female: NUMBER | Count of homozygous individuals in female samples of Latino ancestry in the non_topmed subset | eg=[3674, 3672]
has_star: BOOLEAN | Alternate allele count for male samples of African-American/African ancestry in the non_neuro subset
non_topmed_AN_afr_male: NUMBER | Alternate allele frequency in female samples of Non-Finnish European ancestry in the controls subset | eg=[4936, 4942]
filter: VARIANT | Alternate allele frequency in samples | eg=[["PASS"]]
controls_AN_oth_female: NUMBER | Count of homozygous individuals in samples of North-Western European ancestry in the non_neuro subset | eg=[224, 226]
InbreedingCoeff: FLOAT | Histogram for GQ; bin edges are: 0|5|10|15|20|25|30|35|40|45|50|55|60|65|70|75|80|85|90|95|100 | eg=[0.0455, 0.0002]
controls_AN_nfe_nwe: NUMBER | Count of homozygous individuals in male samples of Finnish ancestry | eg=[922, 916]
non_topmed_AN_fin_male: NUMBER | Alternate allele frequency in male samples of Non-Finnish European ancestry in the controls subset | eg=[1628, 1630]
controls_AN_eas_female: NUMBER | Alternate allele frequency in samples in the controls subset, before removing low-confidence genotypes | eg=[342]
rf_label: TEXT | Alternate allele frequency in female samples of Finnish ancestry
controls_AN_raw: NUMBER | Alternate allele count for samples of African-American/African ancestry in the controls subset | eg=[10884]
non_topmed_AN_asj_female: NUMBER | Alternate allele count for female samples of Other ancestry in the controls subset | eg=[62]
non_neuro_AN_raw: NUMBER | Count of homozygous individuals in male samples of Ashkenazi Jewish ancestry | eg=[21272]
controls_AN_eas: NUMBER | Alternate allele count for samples of Latino ancestry in the non_neuro subset | eg=[916]
non_neuro_AN_asj_male: NUMBER | Count of homozygous individuals in samples of Latino ancestry in the non_neuro subset | eg=[186]
non_neuro_AN_nfe_seu: NUMBER | Count of homozygous individuals in samples of Southern European ancestry in the controls subset | eg=[54]
AN_oth_female: NUMBER | Alternate allele count for samples of North-Western European ancestry in the non_neuro subset | eg=[560, 562]
AN_nfe_nwe: NUMBER | Alternate allele count for female samples of Non-Finnish European ancestry | eg=[8598, 8590]
AN_amr: NUMBER | Alternate allele frequency in female samples of African-American/African ancestry | eg=[848, 846]
non_neuro_AN_eas_male: NUMBER | Alternate allele frequency in samples of Latino ancestry in the non_neuro subset | eg=[1022]
controls_AN_nfe_female: NUMBER | Alternate allele count for samples of Other Non-Finnish European ancestry | eg=[2570, 2574]
ReadPosRankSum: FLOAT | Count of DP values falling above highest histogram bin edge | eg=[1.03, 1.35]
decoy: BOOLEAN | Alternate allele count for samples, before removing low-confidence genotypes
AN_female: NUMBER | Alternate allele frequency in male samples of Non-Finnish European ancestry in the non_topmed subset | eg=[13908, 13910]
controls_AN_afr_female: NUMBER | Count of homozygous individuals in samples of Finnish ancestry in the non_neuro subset | eg=[1162, 1160]
controls_AN_nfe: NUMBER | Alternate allele frequency in samples of North-Western European ancestry in the non_neuro subset | eg=[5502, 5510]
AN_nfe_male: NUMBER | Alternate allele count for samples of Finnish ancestry in the non_neuro subset | eg=[8614, 8612]
non_neuro_AN_nfe_male: NUMBER | Alternate allele frequency in samples of Ashkenazi Jewish ancestry in the controls subset | eg=[7628, 7626]
AN_fin_female: NUMBER | Count of homozygous individuals in male samples of African-American/African ancestry | eg=[1844, 1842]
AN_eas_male: NUMBER | Count of homozygous individuals in female samples of Non-Finnish European ancestry in the controls subset | eg=[1022]
non_topmed_AN_nfe_nwe: NUMBER | Alternate allele frequency in samples of East Asian ancestry | eg=[4900, 4896]
non_neuro_AN_amr_female: NUMBER | Count of homozygous individuals in female samples of Non-Finnish European ancestry | eg=[310, 308]
controls_AN_nfe_seu: NUMBER | Alternate allele frequency in female samples of Non-Finnish European ancestry | eg=[56]
non_topmed_AN_afr_female: NUMBER | Alternate allele count for female samples of Latino ancestry in the non_neuro subset | eg=[3606, 3604]
non_topmed_AN_raw: NUMBER | Alternate allele count for male samples in the non_topmed subset | eg=[26608]
non_neuro_AN_oth: NUMBER | Alternate allele frequency in samples of North-Western European ancestry in the controls subset | eg=[732, 734]
controls_AN_eas_male: NUMBER | Alternate allele count for female samples of Non-Finnish European ancestry in the non_neuro subset | eg=[574]
AN_afr_male: NUMBER | Count of homozygous individuals in samples of African-American/African ancestry | eg=[5030, 5036]
MQ: FLOAT | Histogram for DP in heterozygous individuals; bin edges are: 0|5|10|15|20|25|30|35|40|45|50|55|60|65|70|75|80|85|90|95|100 | eg=[60.0, 60.28]
controls_AN_amr_male: NUMBER | Alternate allele frequency in samples of Finnish ancestry in the non_neuro subset | eg=[126]
AN_amr_male: NUMBER | Count of homozygous individuals in samples of North-Western European ancestry | eg=[434]
controls_AN_oth: NUMBER | Alternate allele count for female samples of East Asian ancestry in the non_neuro subset | eg=[422, 424]
non_neuro_AN_fin_male: NUMBER | Alternate allele count for male samples of Non-Finnish European ancestry in the non_topmed subset | eg=[606, 604]
non_neuro_AN_asj_female: NUMBER | Alternate allele count for samples of African-American/African ancestry | eg=[60]
start_position: NUMBER | Start position (0-based). Corresponds to the first base of the string of reference bases. | eg=[43450569, 43441847]
non_neuro_AN_afr_male: NUMBER | Alternate allele frequency in samples of African-American/African ancestry | eg=[1606, 1608]
controls_AN_asj_female: NUMBER | Alternate allele frequency in samples of North-Western European ancestry | eg=[24]
AN_fin: NUMBER | Count of homozygous individuals in male samples of Non-Finnish European ancestry in the controls subset | eg=[3472, 3476]
non_topmed_AN_eas: NUMBER | Alternate allele count for male samples of Non-Finnish European ancestry in the controls subset | eg=[1522]
AN_nfe_est: NUMBER | Alternate allele count for female samples of Non-Finnish European ancestry in the controls subset | eg=[4572, 4580]
rf_tp_probability: FLOAT | Maximum p-value over callset for binomial test of observed allele balance for a heterozygous genotype, given expectation of AB=0.5 | eg=[0.858539, 0.7707]
non_topmed_AN_nfe_male: NUMBER | Count of homozygous individuals in female samples of African-American/African ancestry | eg=[5468, 5472]
non_neuro_AN_oth_female: NUMBER | Alternate allele count for samples of Other Non-Finnish European ancestry in the non_neuro subset | eg=[362, 364]
AN_asj_female: NUMBER | Alternate allele frequency in female samples of Other ancestry | eg=[80]
controls_AN_afr_male: NUMBER | Count of homozygous individuals in male samples of African-American/African ancestry in the non_neuro subset | eg=[1406, 1408]
non_topmed_AN_amr: NUMBER | Alternate allele count for male samples of African-American/African ancestry | eg=[810, 808]
reference_bases: TEXT | Reference bases. | eg=["G", "A"]
SOR: FLOAT | Histogram for AB in heterozygous individuals; bin edges are: 0.00|0.05|0.10|0.15|0.20|0.25|0.30|0.35|0.40|0.45|0.50|0.55|0.60|0.65|0.70|0.75|0.80|0.85|0.90|0.95|1.00 | eg=[0.443, 0.58]
non_topmed_AN_nfe_female: NUMBER | Alternate allele frequency in male samples of Latino ancestry in the non_neuro subset | eg=[5604, 5606]
non_neuro_AN_asj: NUMBER | Alternate allele count for male samples of Ashkenazi Jewish ancestry | eg=[246]
controls_AN_nfe_onf: NUMBER | Alternate allele count for male samples in the controls subset | eg=[440]
non_neuro_AN_nfe_est: NUMBER | Alternate allele frequency in male samples in the non_topmed subset | eg=[4126, 4134]
non_neuro_AN_eas_female: NUMBER | Count of homozygous individuals in samples of Other Non-Finnish European ancestry | eg=[538]
rf_negative_label: BOOLEAN | Alternate allele count for female samples of Finnish ancestry
AN_eas_female: NUMBER | Alternate allele frequency in female samples of Latino ancestry in the non_topmed subset | eg=[538]
AN_nfe_female: NUMBER | Alternate allele count for female samples of African-American/African ancestry | eg=[6798, 6800]
non_topmed_AN_male: NUMBER | Count of homozygous individuals in samples of African-American/African ancestry in the controls subset | eg=[13992, 13998]
non_neuro_AN_nfe: NUMBER | Alternate allele frequency in samples of African-American/African ancestry in the non_neuro subset | eg=[13602, 13620]
controls_AN_fin: NUMBER | Alternate allele count for samples of African-American/African ancestry in the non_neuro subset | eg=[1162, 1156]
AN_fin_male: NUMBER | Count of homozygous individuals in female samples of East Asian ancestry | eg=[1628, 1630]
non_neuro_AN_amr_male: NUMBER | Alternate allele frequency in male samples of Finnish ancestry | eg=[244]
VQSR_culprit: TEXT | Alternate allele count for samples of Latino ancestry in the non_topmed subset | eg=["MQ"]
quality: FLOAT | Alternate allele count for samples | eg=[1130.05, 525.47]
non_topmed_AN_female: NUMBER | Count of homozygous individuals in female samples of East Asian ancestry in the non_neuro subset | eg=[12574, 12576]

## GNOMAD.V3_GENOMES__CHR9
non_par: BOOLEAN | Alternate allele frequency in female samples of Ashkenazi Jewish ancestry
AN_nfe_male: NUMBER | Alternate allele frequency in samples of South Asian ancestry | eg=[27184, 27166]
RAW_MQ: FLOAT | Alternate allele count for male samples of African-American/African ancestry | eg=[165600.0, 705600.0]
AN_sas: NUMBER | Count of homozygous individuals in samples of African-American/African ancestry | eg=[3038, 3046]
culprit: TEXT | Alternate allele count for samples of Amish ancestry | eg=["AS_MQ", "AS_FS"]
AN_oth: NUMBER | Alternate allele count for female samples of Amish ancestry | eg=[2146, 2152]
AN_ami_female: NUMBER | Count of homozygous individuals in female samples of Amish ancestry | eg=[470]
AN_oth_male: NUMBER | Alternate allele count for samples of South Asian ancestry | eg=[1050, 1052]
names: VARIANT | Alternate base. | eg=[[], ["rs571196779"]]
SOR: FLOAT | Alternate allele frequency in samples of Amish ancestry | eg=[0.733, 0.612]
MQ_DP: NUMBER | Count of homozygous individuals in male samples of African-American/African ancestry | eg=[46, 196]
AN_amr_female: NUMBER | Alternate allele frequency in female samples of Non-Finnish European ancestry | eg=[5898, 5908]
QD: FLOAT | Count of homozygous individuals in female samples | eg=[13.7174, 19.4898]
reference_name: TEXT | Reference name. | eg=["chr9"]
AN_eas_male: NUMBER | Alternate allele frequency in samples of African-American/African ancestry | eg=[1686, 1682]
SB: VARIANT | Alternate allele frequency in male samples of Finnish ancestry | eg=[[55,57,12,13], [54,43,53,46]]
AN_amr_male: NUMBER | Alternate allele count for female samples of Non-Finnish European ancestry | eg=[7738, 7744]
lcr: BOOLEAN | Count of homozygous individuals in female samples of Ashkenazi Jewish ancestry
DP: NUMBER | Alternate allele frequency in male samples of African-American/African ancestry | eg=[46, 196]
AN_sas_female: NUMBER | Count of homozygous individuals in female samples of Non-Finnish European ancestry | eg=[566, 564]
quality: FLOAT | Alternate allele count for samples | eg=[631.0, 3820.0]
AN_eas_female: NUMBER | Alternate allele count for samples of Other ancestry | eg=[1446, 1444]
VarDP: NUMBER | Alternate allele count for female samples | eg=[46, 196]
AN_oth_female: NUMBER | Alternate allele frequency in male samples | eg=[1096, 1094]
AN_amr: NUMBER | Alternate allele count for samples, before removing low-confidence genotypes | eg=[13636, 13652]
end_position: NUMBER | End position (0-based). Corresponds to the first base after the last base in the reference allele. | eg=[12268474, 12258899]
AS_VQSLOD: FLOAT | Alternate allele count for female samples of Other ancestry | eg=[0.5565, -0.2456]
AN_raw: NUMBER | Count of homozygous individuals in male samples of East Asian ancestry | eg=[143354]
InbreedingCoeff: FLOAT | Count of homozygous individuals in male samples of Finnish ancestry | eg=[-6.97579e-06]
AN_asj_male: NUMBER | Alternate allele frequency in male samples of East Asian ancestry | eg=[1558, 1560]
AN_ami: NUMBER | Count of homozygous individuals in male samples | eg=[900]
AN_sas_male: NUMBER | Count of homozygous individuals in male samples of Ashkenazi Jewish ancestry | eg=[2472, 2480]
AN_nfe: NUMBER | Alternate allele frequency in samples, before removing low-confidence genotypes | eg=[64562, 64546]
faf95_adj: FLOAT | Count of homozygous individuals in male samples of Other ancestry | eg=[0.0]
NEGATIVE_TRAIN_SITE: BOOLEAN | Alternate allele frequency in female samples of Other ancestry
MQRankSum: FLOAT | Count of homozygous individuals in female samples of East Asian ancestry | eg=[1.478, 1.267]
POSITIVE_TRAIN_SITE: BOOLEAN | Count of homozygous individuals in female samples of Other ancestry
AN_fin: NUMBER | Alternate allele count for male samples of Ashkenazi Jewish ancestry | eg=[10460, 10450]
AN_asj: NUMBER | Count of homozygous individuals in samples of South Asian ancestry | eg=[3316, 3322]
AN_fin_male: NUMBER | Alternate allele count for male samples | eg=[7954, 7952]
start_position: NUMBER | Start position (0-based). Corresponds to the first base of the string of reference bases. | eg=[12268473, 12258898]
AN_afr_female: NUMBER | Alternate allele frequency in male samples of Ashkenazi Jewish ancestry | eg=[22674, 22686]
FS: FLOAT | Alternate allele count for male samples of Finnish ancestry | eg=[4.82164e-16, 1.1008]
variant_type: TEXT | Alternate allele count for female samples of East Asian ancestry | eg=["snv"]
AN_afr_male: NUMBER | Alternate allele frequency in samples of Other ancestry | eg=[19330, 19300]
reference_bases: TEXT | Reference bases. | eg=["A", "C"]
ReadPosRankSum: FLOAT | Alternate allele frequency in female samples of East Asian ancestry | eg=[1.5, 0.987]
AN_afr: NUMBER | Alternate allele count for samples of African-American/African ancestry | eg=[42004, 41986]
AN_eas: NUMBER | Count of homozygous individuals in samples, before removing low-confidence genotypes | eg=[3132, 3126]
AN_asj_female: NUMBER | Count of homozygous individuals in samples of Amish ancestry | eg=[1758, 1762]
AN: NUMBER | Alternate allele count for female samples of Ashkenazi Jewish ancestry | eg=[143194, 143174]
AN_fin_female: NUMBER | Alternate allele frequency in male samples of Other ancestry | eg=[2506, 2498]
AN_ami_male: NUMBER | Alternate allele count for male samples of Other ancestry | eg=[430]
filter: VARIANT | Alternate allele frequency in samples | eg=[["PASS"]]
AN_female: NUMBER | Count of homozygous individuals in samples of Other ancestry | eg=[73792, 73808]
MQ: FLOAT | Alternate allele frequency in female samples | eg=[60.0, 59.5199]
AN_male: NUMBER | Alternate allele frequency in female samples of Amish ancestry | eg=[69402, 69366]
alternate_bases: VARIANT | One record for each alternate base (if any). | eg=[[{"AC":1,"AC_afr":0,"AC_afr_female":0,"AC_afr_male":0,"AC_ami":0,"AC_ami_female":0,"AC_ami_male":0,"AC_amr":0,"AC_amr_female":0,"AC_amr_male":0,"AC_asj":0,"AC_asj_female":0,"AC_asj_male":0,"AC_eas":0,"AC_eas_female":0,"AC_eas_male":0,"AC_female":1,"AC_fin":0,"AC_fin_female":0,"AC_fin_male":0,"AC_male":0,"AC_nfe":1,"AC_nfe_female":1,"AC_nfe_male":0,"AC_oth":0,"AC_oth_female":0,"AC_oth_male":0,"AC_raw":1,"AC_sas":0,"AC_sas_female":0,"AC_sas_male":0,"AF":6.98353e-06,"AF_afr":0.0,"AF_afr_female":0.0,"AF_afr_male":0.0,"AF_ami":0.0,"AF_ami_female":0.0,"AF_ami_male":0.0,"AF_amr":0.0,"AF_amr_female":0.0,"AF_amr_male":0.0,"AF_asj":0.0,"AF_asj_female":0.0,"AF_asj_male":0.0,"AF_eas":0.0,"AF_eas_female":0.0,"AF_eas_male":0.0,"AF_female":1.35516e-05,"AF_fin":0.0,"AF_fin_female":0.0,"AF_fin_male":0.0,"AF_male":0.0,"AF_nfe":1.5489e-05,"AF_nfe_female":2.67537e-05,"AF_nfe_male":0.0,"AF_oth":0.0,"AF_oth_female":0.0,"AF_oth_male":0.0,"AF_raw":6.97574e-06,"AF_sas":0.0,"AF_sas_female":0.0,"AF_sas_male":...]
call: VARIANT | Total number of alternate alleles observed at variant locus | eg=[[]]
AN_nfe_female: NUMBER | Alternate allele count for male samples of East Asian ancestry | eg=[37378, 37380]
faf99_adj: FLOAT | Alternate allele count for male samples of Non-Finnish European ancestry | eg=[0.0]

## GNOMAD.V2_1_1_GENOMES__CHR16
non_neuro_AN_oth_male: NUMBER | Count of homozygous individuals in male samples of Non-Finnish European ancestry in the non_topmed subset | eg=[238, 370]
controls_AN_oth_male: NUMBER | Alternate allele frequency in female samples of Non-Finnish European ancestry in the non_neuro subset | eg=[82, 198]
rf_negative_label: BOOLEAN | Alternate allele count for female samples of Finnish ancestry
VQSR_culprit: TEXT | Alternate allele count for samples of Latino ancestry in the non_topmed subset | eg=["QD", "MQ"]
non_topmed_AN_fin: NUMBER | Alternate allele count for male samples of Latino ancestry in the non_neuro subset | eg=[740, 3476]
non_neuro_AN_fin_female: NUMBER | Count of homozygous individuals in samples of African-American/African ancestry in the non_neuro subset | eg=[102, 558]
nonpar: BOOLEAN | Alternate allele frequency in samples, before removing low-confidence genotypes
controls_AN_nfe_male: NUMBER | Alternate allele frequency in male samples of Finnish ancestry in the controls subset | eg=[1540, 2940]
controls_AN_asj: NUMBER | Alternate allele count for male samples of Finnish ancestry | eg=[10, 38]
non_topmed_AN_oth_male: NUMBER | Count of homozygous individuals in male samples in the non_topmed subset | eg=[234, 466]
non_neuro_AN_nfe_onf: NUMBER | Alternate allele count for samples of Latino ancestry | eg=[1300, 1720]
alternate_bases: VARIANT | One record for each alternate base (if any). | eg=[[{"AC":6,"AC_afr":1,"AC_afr_female":0,"AC_afr_male":1,"AC_amr":1,"AC_amr_female":0,"AC_amr_male":1,"AC_asj":0,"AC_asj_female":0,"AC_asj_male":0,"AC_eas":0,"AC_eas_female":0,"AC_eas_male":0,"AC_female":2,"AC_fin":4,"AC_fin_female":2,"AC_fin_male":2,"AC_male":4,"AC_nfe":0,"AC_nfe_est":0,"AC_nfe_female":0,"AC_nfe_male":0,"AC_nfe_nwe":0,"AC_nfe_onf":0,"AC_nfe_seu":0,"AC_oth":0,"AC_oth_female":0,"AC_oth_male":0,"AC_popmax":1,"AC_raw":56,"AF":0.000273199,"AF_afr":0.000138773,"AF_afr_female":0.0,"AF_afr_male":0.000242248,"AF_amr":0.00219298,"AF_amr_female":0.0,"AF_amr_male":0.0047619,"AF_asj":0.0,"AF_asj_female":0.0,"AF_asj_male":0.0,"AF_eas":0.0,"AF_eas_female":0.0,"AF_eas_male":0.0,"AF_female":0.000209952,"AF_fin":0.00540541,"AF_fin_female":0.0049505,"AF_fin_male":0.00595238,"AF_male":0.000321647,"AF_nfe":0.0,"AF_nfe_est":0.0,"AF_nfe_female":0.0,"AF_nfe_male":0.0,"AF_nfe_nwe":0.0,"AF_nfe_onf":0.0,"AF_nfe_seu":0.0,"AF_oth":0.0,"AF_oth_female":0.0,"AF_oth_male":0.0,"AF_popmax":0.00219298,"...]
non_topmed_AN_female: NUMBER | Count of homozygous individuals in female samples of East Asian ancestry in the non_neuro subset | eg=[8382, 12592]
non_topmed_AN_nfe_male: NUMBER | Count of homozygous individuals in female samples of African-American/African ancestry | eg=[3508, 5476]
AN_afr_female: NUMBER | Count of homozygous individuals in female samples of Latino ancestry in the non_topmed subset | eg=[3078, 3680]
non_neuro_AN_afr_female: NUMBER | Alternate allele frequency in female samples of African-American/African ancestry in the non_neuro subset | eg=[1488, 1780]
controls_AN_nfe_seu: NUMBER | Alternate allele frequency in female samples of Non-Finnish European ancestry | eg=[12, 56]
controls_AN_oth: NUMBER | Alternate allele count for female samples of East Asian ancestry in the non_neuro subset | eg=[172, 424]
controls_AN_eas: NUMBER | Alternate allele count for samples of Latino ancestry in the non_neuro subset | eg=[854, 916]
non_topmed_AN_nfe_onf: NUMBER | Count of homozygous individuals in samples | eg=[936, 1514]
rf_train: BOOLEAN | Count of homozygous individuals in female samples of Finnish ancestry
rf_label: TEXT | Alternate allele frequency in female samples of Finnish ancestry
VQSR_POSITIVE_TRAIN_SITE: BOOLEAN | Alternate allele count for samples of Southern European ancestry
AN_amr_male: NUMBER | Count of homozygous individuals in samples of North-Western European ancestry | eg=[210, 434]
quality: FLOAT | Alternate allele count for samples | eg=[205359.32, 151.46]
MQRankSum: FLOAT | Count of DP values falling above highest histogram bin edge | eg=[0.03, 0.026]
non_topmed_AN_amr_female: NUMBER | Count of homozygous individuals in female samples of African-American/African ancestry in the non_neuro subset | eg=[228, 394]
AN_raw: NUMBER | Alternate allele frequency in male samples of African-American/African ancestry | eg=[31394, 31416]
non_topmed_AN_eas_male: NUMBER | Alternate allele frequency in samples of Latino ancestry | eg=[932, 1002]
filter: VARIANT | Alternate allele frequency in samples | eg=[["PASS"]]
non_neuro_AN_amr_female: NUMBER | Count of homozygous individuals in female samples of Non-Finnish European ancestry | eg=[210, 310]
AN_asj_female: NUMBER | Alternate allele frequency in female samples of Other ancestry | eg=[52, 80]
non_topmed_AN_oth_female: NUMBER | Alternate allele count for female samples of Latino ancestry in the non_topmed subset | eg=[292, 546]
transmitted_singleton: BOOLEAN | Alternate allele count for female samples of Ashkenazi Jewish ancestry in the non_neuro subset
controls_AN_nfe_female: NUMBER | Alternate allele count for samples of Other Non-Finnish European ancestry | eg=[1276, 2580]
variant_type: TEXT | Alternate allele frequency in female samples of Ashkenazi Jewish ancestry in the non_neuro subset | eg=["mixed", "snv"]
SOR: FLOAT | Histogram for AB in heterozygous individuals; bin edges are: 0.00|0.05|0.10|0.15|0.20|0.25|0.30|0.35|0.40|0.45|0.50|0.55|0.60|0.65|0.70|0.75|0.80|0.85|0.90|0.95|1.00 | eg=[0.749, 0.641]
controls_AN_male: NUMBER | Alternate allele frequency in samples of African-American/African ancestry in the controls subset | eg=[3376, 5866]
AN_female: NUMBER | Alternate allele frequency in male samples of Non-Finnish European ancestry in the non_topmed subset | eg=[9526, 13928]
MQ: FLOAT | Histogram for DP in heterozygous individuals; bin edges are: 0|5|10|15|20|25|30|35|40|45|50|55|60|65|70|75|80|85|90|95|100 | eg=[60.0]
start_position: NUMBER | Start position (0-based). Corresponds to the first base of the string of reference bases. | eg=[68428993, 68447281]
non_neuro_AN: NUMBER | Alternate allele frequency in male samples in the controls subset | eg=[15614, 21266]
non_topmed_AN_asj: NUMBER | Count of homozygous individuals in samples in the controls subset, before removing low-confidence genotypes | eg=[82, 138]
decoy: BOOLEAN | Alternate allele count for samples, before removing low-confidence genotypes
AN_afr_male: NUMBER | Count of homozygous individuals in samples of African-American/African ancestry | eg=[4128, 5034]
non_topmed_AN_amr_male: NUMBER | Count of homozygous individuals in samples of East Asian ancestry | eg=[198, 416]
reference_name: TEXT | Reference name. | eg=["16"]
lcr: BOOLEAN | Count of homozygous individuals in samples of Latino ancestry in the non_topmed subset | eg=[true]
non_neuro_AN_eas: NUMBER | Count of homozygous individuals in female samples of Other ancestry | eg=[1452, 1560]
AN_nfe_male: NUMBER | Alternate allele count for samples of Finnish ancestry in the non_neuro subset | eg=[6346, 8622]
VQSR_NEGATIVE_TRAIN_SITE: BOOLEAN | Alternate allele frequency in samples of Southern European ancestry
non_topmed_AN_raw: NUMBER | Alternate allele count for male samples in the non_topmed subset | eg=[26588, 26608]
non_topmed_AN_nfe_nwe: NUMBER | Alternate allele frequency in samples of East Asian ancestry | eg=[3706, 4900]
AN_fin: NUMBER | Count of homozygous individuals in male samples of Non-Finnish European ancestry in the controls subset | eg=[740, 3476]
non_neuro_AN_oth: NUMBER | Alternate allele frequency in samples of North-Western European ancestry in the controls subset | eg=[454, 734]
controls_AN_nfe_est: NUMBER | Count of homozygous individuals in samples of Non-Finnish European ancestry in the controls subset | eg=[2330, 4102]
controls_AN_female: NUMBER | Count of homozygous individuals in samples of Ashkenazi Jewish ancestry in the controls subset | eg=[2746, 5014]
non_neuro_AN_afr: NUMBER | Count of homozygous individuals in female samples in the non_neuro subset | eg=[2730, 3388]
non_topmed_AN: NUMBER | Count of homozygous individuals in female samples of Non-Finnish European ancestry in the non_neuro subset | eg=[17680, 26598]
